0,0.005714129190891981,-0.4237527847290039,0.010418761521577835,-0.1283884197473526,-0.521495521068573,-0.017312761396169662,0.09753506630659103,0.32039278745651245,0.5742467045783997,-0.15697427093982697,-0.4817200005054474,12.307077407836914,-0.33264490962028503,0.46446099877357483,0.00019796181004494429,0.4660564064979553,0.07258425652980804,0.4442189335823059,0.8999736905097961,-0.18172457814216614,-0.4366757273674011,-0.6935002207756042,0.4577246308326721,0.24596433341503143,-0.2157510370016098,0.017326196655631065,-0.18906453251838684,-0.32216840982437134,-0.08008401840925217,0.48671913146972656,0.011321868747472763,0.2336467206478119,0.13464224338531494,-0.22458426654338837,-0.3232049345970154,-0.3927149176597595,0.09795533865690231,0.11020780354738235,-0.05207010358572006,0.017569782212376595,-0.2050391137599945,-0.5128659605979919,-0.43516215682029724,0.4202021062374115,-1.054556965827942,-0.192533940076828,0.3020731508731842,0.255522221326828,0.7937784790992737,-0.6148577928543091,0.12419189512729645,-0.245693638920784,-0.3686886131763458,0.5198397040367126,-0.30013343691825867,-0.5991089344024658,-0.34624531865119934,-0.37930288910865784,0.3753645420074463,-0.15784046053886414,-2.944164991378784,0.07064684480428696,0.4534306228160858,0.2556578516960144,0.4558243453502655,-0.1109132319688797,-0.19976481795310974,0.21969838440418243,-0.09640897810459137,-0.5979070067405701,0.6807023882865906,-0.05406898632645607,-0.4069575071334839,-0.5450859069824219,-0.15243346989154816,-0.6680269241333008,-0.003308801678940654,0.227036714553833,-0.2196604609489441,0.35086655616760254,-0.5543068647384644,0.06582033634185791,-0.12918072938919067,-0.3839849531650543,0.27572453022003174,-0.24629420042037964,-0.8076105713844299,0.09353898465633392,0.12659092247486115,0.38394081592559814,-0.11959490180015564,0.26900139451026917,0.20330990850925446,-0.46794113516807556,0.3855849504470825,-0.808779776096344,-0.2416641116142273,-0.15689580142498016,-0.13632194697856903,-0.08629022538661957,-0.7018494606018066,0.26111915707588196,-0.05820854753255844,0.007410017773509026,0.4725751578807831,0.3995099365711212,0.1277971863746643,0.2602802515029907,0.2945748567581177,-0.14597424864768982,-0.2770882248878479,-0.10290534049272537,0.12883751094341278,-0.16103658080101013,-0.1897556632757187,0.3578413128852844,0.2988882064819336,0.19134505093097687,0.21980611979961395,-0.4324110448360443,0.6772528290748596,-0.6664908528327942,0.5522950887680054,0.38840383291244507,-0.16895590722560883,0.1739215850830078,-0.4826200604438782,-0.43566516041755676,0.5245481729507446,-0.06844696402549744,-0.5128713846206665,0.7511588931083679,-0.4560673236846924,0.45279714465141296,-0.47290459275245667,-0.02752307429909706,-0.1427597999572754,-0.25451380014419556,-0.047964852303266525,0.10088784247636795,0.2580307424068451,0.6049537658691406,0.15664759278297424,0.33843886852264404,-0.23148764669895172,0.07160937786102295,0.28781363368034363,0.37348565459251404,0.8208901286125183,0.05666385218501091,0.2813582420349121,-0.20870158076286316,0.2394617646932602,0.11689387261867523,0.2874525487422943,-0.08754311501979828,0.34158360958099365,-0.2647154629230499,0.35462862253189087,0.22428816556930542,0.47597646713256836,0.23605568706989288,0.05253682658076286,0.22057346999645233,0.14978228509426117,0.0633966252207756,-0.14914293587207794,-0.667078971862793,0.31066855788230896,0.10437479615211487,-0.07931329309940338,-0.003332113614305854,-0.06532803177833557,-0.1457887887954712,0.2812846899032593,0.4908851683139801,0.14705780148506165,0.052303243428468704,0.15681156516075134,-0.3537667393684387,0.6200050711631775,-0.1525631546974182,-0.49007511138916016,0.010202121920883656,-0.14672216773033142,-0.05817818641662598,0.207089364528656,-0.1906411349773407,-0.2202901691198349,-0.0077143176458776,0.5523039102554321,0.6193793416023254,0.38436052203178406,0.04248230159282684,-0.22637976706027985,-1.1443678140640259,0.35576340556144714,0.07475194334983826,-0.6624406576156616,0.12603257596492767,-0.018804479390382767,0.5538359880447388,-0.07939463108778,-0.11912615597248077,0.1218375414609909,-0.3454403877258301,0.2105093002319336,-0.1749723255634308,1.1516096591949463,0.19281047582626343,0.14392733573913574,0.09221535921096802,-0.14363662898540497,-0.05149755999445915,-0.051734305918216705,0.19194670021533966,-0.19348739087581635,0.2607610821723938,0.5553849339485168,-0.39149096608161926,-0.5327044129371643,-0.19138698279857635,-1.2063593864440918,0.16103412210941315,0.30423790216445923,-0.4068164825439453,0.1236029639840126,0.4658850431442261,0.10016880929470062,0.28845393657684326,-0.3956572413444519,-0.8404965400695801,0.21326324343681335,0.16630330681800842,-0.08340853452682495,0.37391820549964905,-0.8598207235336304,-0.5364459753036499,-0.06350430846214294,-0.05538632720708847,-0.19769763946533203,0.013518698513507843,0.184469535946846,0.3251943588256836,-0.26185664534568787,0.6521329879760742,-0.16050249338150024,-0.45564642548561096,-0.22318990528583527,-0.13059237599372864,0.27480629086494446,-0.36368119716644287,-0.18651509284973145,-0.6051042675971985,0.26895877718925476,0.09944417327642441,-0.7715105414390564,-0.5717037320137024,0.6269164681434631,0.026559658348560333,0.3278960585594177,0.4601638913154602,0.31852027773857117,0.5098465085029602,0.19894015789031982,-0.42643168568611145,0.4769512712955475,0.11555403470993042,0.6373676061630249,-0.32218605279922485,-0.16070763766765594,0.0924992486834526,-0.17409799993038177,-0.04834266006946564,-0.23451052606105804,0.17716258764266968,-0.9460750818252563,-0.3277605175971985,-0.26761847734451294,-0.46646758913993835,-0.5257794857025146,-0.477909117937088,-0.3278656601905823,-0.4825325906276703,-0.39748525619506836,0.357067346572876,0.5577399134635925,-0.053862299770116806,-0.0822986513376236,-0.055413465946912766,-0.21477070450782776,0.6657707095146179,0.056629933416843414,-0.03747620806097984,-0.5353901982307434,-0.10304807871580124,-0.27064770460128784,-0.07956572622060776,-0.3165873885154724,-0.057011403143405914,0.8237960934638977,-0.31695014238357544,-0.21793000400066376,-0.6553716063499451,0.40241727232933044,-0.24073919653892517,0.24040262401103973,0.06004483252763748,-0.37662822008132935,0.12393172085285187,-1.3381950855255127,0.5849223732948303,0.13380055129528046,-0.1295076608657837,-0.13427507877349854,-0.27725398540496826,-0.3041335642337799,0.16074079275131226,0.8452917337417603,0.020429277792572975,0.44214531779289246,-0.14454278349876404,-0.006529028061777353,-0.6200317740440369,-0.14293287694454193,0.07417947053909302,0.21600624918937683,0.27918440103530884,0.15746474266052246,0.1471334546804428,0.1811816543340683,0.42726588249206543,0.5669062733650208,0.369729608297348,0.2380766123533249,-0.4834892451763153,0.0022262739948928356,0.6016643643379211,-0.18629905581474304,-0.6511651873588562,0.3570657968521118,-0.5053954124450684,0.4710651934146881,-0.5914025902748108,-0.16034744679927826,-0.01770341768860817,0.5364130735397339,0.019720736891031265,0.5241899490356445,0.28406256437301636,0.171259343624115,0.17952565848827362,0.8560889959335327,0.2581581473350525,-0.2919897735118866,0.4826085567474365,-0.06941688805818558,0.6488588452339172,0.10483841598033905,-0.2569326162338257,-0.30739080905914307,-0.3689773976802826,0.29864248633384705,-0.050438765436410904,0.9803149104118347,0.15258736908435822,0.5034892559051514,0.48241740465164185,-0.24763374030590057,-0.8118845820426941,0.627831220626831,0.2012527734041214,0.2860589325428009,0.2527967393398285,0.4018316864967346,0.05575884133577347,-0.4728110134601593,0.14215527474880219,0.24096320569515228,0.6016376614570618,0.1787073165178299,-0.6591675877571106,0.6573423743247986,0.11149746179580688,0.11701592057943344,0.14541715383529663,0.3802018463611603,-0.021185290068387985,0.31665706634521484,0.8012544512748718,0.3230880796909332,-0.3611900210380554,0.3638388514518738,-1.2315057516098022,-0.6723092198371887,0.135299950838089,-0.4641517698764801,0.3844408690929413,-0.08459464460611343,0.45369040966033936,0.23093268275260925,0.04226428642868996,-0.37857624888420105,0.577010989189148,0.07628475874662399,-0.4896431267261505,-0.2819058895111084,0.12393291294574738,-0.12233305722475052,0.1953487992286682,0.1618918627500534,-0.7539198994636536,-0.23688192665576935,-0.3981054127216339,0.40966835618019104,0.6647098660469055,0.1410730630159378,0.2401035577058792,-0.2463720142841339,-0.5445065498352051,0.5564852356910706,0.003848150372505188,-0.10811410844326019,-0.6809820532798767,-0.13005737960338593,-0.4203853905200958,0.4585943818092346,-0.07549961656332016,-0.31575173139572144,-0.5903968811035156,0.2653132677078247,-0.5542432069778442,-0.009126637130975723,-0.28845933079719543,0.3141673505306244,-0.2439090758562088,-0.2211768627166748,-0.13952629268169403,0.13890650868415833,-0.18433114886283875,-0.22340893745422363,0.3062264919281006,-0.25818321108818054,-1.1236333847045898,-0.3348051607608795,0.030430885031819344,-0.9812571406364441,0.02515774592757225,0.28951025009155273,-0.45481473207473755,0.37209129333496094,0.08920793235301971,0.3070438504219055,-0.31184232234954834,-0.2275189906358719,0.9164404273033142,-0.9121680855751038,-0.0878467708826065,-0.49745920300483704,0.8158646821975708,-0.09051499515771866,0.7998642325401306,0.5745224356651306,0.3537188470363617,-0.41357657313346863,0.15911732614040375,-0.21754136681556702,0.13622672855854034,0.08034802228212357,-0.07795218378305435,-0.14532896876335144,-0.4218928813934326,-0.06788948178291321,0.3309394121170044,0.7472763657569885,0.12280470132827759,-0.34322628378868103,-0.04785515367984772,-0.3970224857330322,-0.39172667264938354,0.1761888563632965,-0.10469913482666016,0.2906828224658966,-0.2644538879394531,0.2934454679489136,-0.739664614200592,0.09705658257007599,-0.1999664455652237,-0.23320737481117249,0.22347980737686157,0.15058091282844543,-0.051559947431087494,-0.11738678067922592,-0.3278096318244934,-0.3334282338619232,-0.07704412937164307,-0.21454158425331116,0.4497959613800049,1.5235967636108398,0.07501602917909622,0.08651600033044815,0.7690333127975464,1.1043297052383423,-0.10593481361865997,0.5047440528869629,-0.4436384439468384,0.14044958353042603,0.4145868420600891,-0.3497409522533417,0.4682551622390747,-0.44177648425102234,0.633276104927063,-0.14864495396614075,-0.5339651703834534,0.4100765287876129,-0.4251977205276489,0.7139390110969543,0.33327731490135193,0.20402733981609344,1.0148613452911377,-0.02480955421924591,0.13474544882774353,0.008214727975428104,0.08205270767211914,-0.05496181920170784,-0.09689678251743317,0.32869744300842285,-0.2604396641254425,-0.26468974351882935,0.1474943310022354,-0.854854166507721,-0.0238439179956913,-0.09448446333408356,0.22961929440498352,0.79510098695755,0.1277923434972763,0.34574994444847107,-0.27860569953918457,-0.16233797371387482,0.015042322687804699,0.4549274742603302,0.06518719345331192,-0.2893046736717224,0.14614075422286987,0.5003104209899902,0.6421254873275757,-0.07092820852994919,-0.04903443157672882,0.5962451100349426,-0.12654408812522888,0.19921211898326874,0.008336949162185192,0.3918348550796509,0.2920707166194916,-0.25397828221321106,-4.237039320287295e-05,0.3160407841205597,0.18800991773605347,0.17070172727108002,-0.01101393811404705,0.035049449652433395,0.036021433770656586,0.20945675671100616,-0.07630183547735214,0.7686689496040344,0.10501784831285477,-0.1425301432609558,0.03684544190764427,-0.2660364806652069,-0.35430675745010376,-0.23806026577949524,0.04582744836807251,0.7269570827484131,0.32976311445236206,-0.6063545346260071,0.20848624408245087,-0.02911125123500824,0.1966044306755066,-0.3992860019207001,-0.1056750938296318,0.20800919830799103,-0.11394059658050537,-0.5172635912895203,0.25534000992774963,0.20443959534168243,0.06618218123912811,0.3191276788711548,0.31530097126960754,-0.5153989791870117,-0.4600147604942322,-0.3312353789806366,-0.3033737540245056,0.2693949043750763,-0.5192888379096985,0.14655928313732147,0.816567599773407,-0.3144493103027344,0.05692267417907715,-0.23425611853599548,-0.45032522082328796,0.16652652621269226,0.5815505385398865,-0.1335953027009964,0.20257914066314697,0.16902634501457214,-0.25995248556137085,0.2132648527622223,0.43588414788246155,0.08275195956230164,-0.10198987275362015,-0.07537361234426498,-0.02910505048930645,0.42328405380249023,0.3750489056110382,-0.06015434488654137,-0.11741752922534943,-0.3542768955230713,0.16845747828483582,-0.7468321919441223,-0.4703937768936157,0.24024154245853424,-0.7344788908958435,-1.2714327573776245,-0.6456989049911499,-0.7257463335990906,-0.07095284759998322,0.24815860390663147,0.022539617493748665,-0.34293606877326965,0.049139294773340225,0.17710253596305847,-0.027541030198335648,-0.25413042306900024,0.4149666130542755,0.3952380418777466,0.45131781697273254,0.07549142837524414,0.11402334272861481,0.3655347228050232,0.18561023473739624,0.13131172955036163,-0.025812841951847076,-0.08841966092586517,0.192918062210083,0.4000282287597656,0.22132906317710876,-0.376250684261322,-0.5958399772644043,0.32803434133529663,0.21540288627147675,0.222578227519989,0.6855297684669495,-0.6435952186584473,-0.17683497071266174,0.11284752935171127,0.8496224880218506,0.4580485224723816,0.14419478178024292,-0.4799666702747345,-0.3657027781009674,-0.8858733177185059,-0.5860024690628052,0.07465603202581406,-0.10713204741477966,2.1485254764556885,0.490764856338501,0.05004957318305969,0.089179128408432,1.0353182554244995,-0.35309064388275146,0.23172110319137573,-1.4432835578918457,0.158423513174057,-0.6864792108535767,-0.04505963623523712,0.5077499151229858,-0.15482984483242035,-0.032463543117046356,0.5963638424873352,-0.13359512388706207,0.29216960072517395,0.23628492653369904,-0.16419661045074463,0.9686416387557983,-0.2189490795135498,0.22747324407100677,-0.1527617871761322,-0.7220042943954468,0.04533001407980919,-0.4676198363304138,0.182521253824234,0.5426230430603027,-0.3811263144016266,-0.0871204286813736,0.12829825282096863,-0.32253462076187134,0.6366652846336365,-0.02553408034145832,-0.3321582078933716,0.19663073122501373,-0.10212893038988113,-0.5254014730453491,0.09028822928667068,-0.6147236227989197,0.6090800166130066,-0.6770719885826111,0.025328777730464935,0.4357256293296814,1.5202289819717407,-0.124654620885849,0.0981757715344429,-1.1553077697753906,0.3478087782859802,-0.07279964536428452,-0.32414954900741577,0.29248055815696716,-0.17645668983459473,0.2386608123779297,0.0474558062851429,0.18310102820396423,0.04456549510359764,-0.4872256815433502,-0.6872395873069763,-0.7686184048652649,-0.13090097904205322,0.20884042978286743,-0.11247440427541733,0.24832342565059662,-0.1510053426027298,0.075210802257061,0.2698993384838104,0.8852212429046631,-0.056382376700639725,-0.3373033404350281,-0.48476940393447876,-0.2690556049346924,-0.3269655406475067,-0.018686586990952492,0.33561068773269653,-0.4895975887775421,0.19622835516929626,0.3290039300918579,0.30023735761642456,-0.12345803529024124,0.3786945044994354,0.018321743234992027,-0.25398966670036316,0.322543740272522,0.008869255892932415,0.5889613628387451,0.4308316111564636,0.6629794836044312,-0.5014638304710388,0.003255583578720689,0.3701414465904236,-0.4416317641735077,-1.03985595703125,0.06200902536511421,-0.16235293447971344,-0.05094098672270775,-0.2875232696533203,0.12566377222537994,-0.022340280935168266,-0.5306537747383118,-0.07641545683145523,0.4540771245956421,-0.28777259588241577,-0.09089959412813187
